customer_id,application_id,application_hour,application_day_of_week,account_open_year,referral_code,random_noise_1,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,preferred_contact_encoded,account_status_encoded,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index,previous_zip_code,loan_term,interest_rate,loan_to_value_ratio,loan_officer_id,marketing_campaign,loan_amount,loan_purpose,origination_channel,loan_type,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow
109160,587738,18,0,2015,REF0000,1.3976307698909078,13,2,1,0,1,3,40,35400.0,5.9,3,3,1,2,665,10,10.4,124.8,59800.0,0.0,3,3,0,0,0.252,NY,5.3,72000,1920.0,136.0,106.0,195,48,0.1349,0.0,1005,S,16800.0,2,2,0,2950.0,663.57,454.8,0.38,0.38,0.15,0.37,22126.0,22126.0,37674.0,1118.37,13420.44,0.47,38926.0,1831.63
109161,581925,7,3,2023,REF0000,0.5910009577302726,8,0,1,1,1,1,52,38600.0,10.6,0,2,2,0,750,12,12.7,152.39999999999998,90100.0,0.0,3,3,0,0,0.341,NC,4.4,54000,1330.0,110.0,89.0,629,24,0.1176,0.0,1047,G,24900.0,5,2,0,3216.67,495.88,1169.34,0.52,0.52,0.36,0.66,59916.5,59916.5,30183.5,1665.22,19982.64,0.65,84816.5,1551.45
109162,576843,6,2,2021,REF0000,0.672089939348477,12,1,0,1,0,2,38,61000.0,5.2,3,3,1,1,728,17,8.1,97.2,80300.0,0.0,0,0,0,0,0.436,IN,4.3,55000,1250.0,88.0,76.0,858,0,0.1546,0.0,1041,S,8300.0,4,1,2,5083.33,1890.03,249.0,0.42,0.42,0.05,0.57,45530.1,45530.1,34769.9,2139.03,25668.36,0.14,53830.1,2944.3
109163,638868,20,0,2011,REF0000,-0.7737140401758863,5,1,1,1,0,4,24,49300.0,2.1,2,4,0,0,704,4,4.5,54.0,149300.0,0.0,5,5,0,0,0.159,NC,3.7,54000,1240.0,105.0,79.0,333,360,0.0451,0.601,1053,Q,200400.0,6,1,1,4108.0,377.8,1016.59,0.34,0.34,0.25,0.8,119738.6,119738.6,29561.4,1394.39,16732.68,4.06,320138.6,2713.94
109164,594716,7,4,2014,REF0000,1.2852386773138902,15,3,1,1,1,2,43,32000.0,7.9,0,4,1,3,699,3,19.5,234.0,39900.0,0.0,0,0,0,0,0.426,NY,5.6,72000,1570.0,136.0,116.0,160,0,0.1643,0.0,1005,N,7100.0,4,2,2,2666.67,920.26,213.0,0.42,0.42,0.08,0.66,26533.5,26533.5,13366.5,1133.26,13599.12,0.22,33633.5,1533.41
109165,587919,0,2,2016,REF0000,-1.1597933476560944,11,1,1,1,1,4,49,82700.0,7.3,1,1,1,3,743,16,21.7,260.4,181000.0,0.0,1,1,1,1,0.602,CA,5.4,75000,1880.0,151.0,113.0,240,36,0.0941,0.0,1049,I,2100.0,2,1,0,6891.67,379.2,67.18,0.06,0.06,0.01,0.29,53033.0,53033.0,127967.0,446.38,5356.56,0.03,55133.0,6445.29
109166,606671,20,2,2016,REF4689,-0.6352755092166751,7,3,1,1,0,4,33,52300.0,5.8,1,1,1,2,722,3,4.3,51.6,39800.0,0.0,0,0,0,0,0.247,IL,5.1,65000,1530.0,100.0,89.0,357,0,0.1863,0.0,1062,V,16000.0,4,2,2,4358.33,226.87,480.0,0.16,0.16,0.11,0.48,19303.0,19303.0,20497.0,706.87,8482.44,0.31,35303.0,3651.46
109167,602811,7,4,2021,REF5848,0.1058912118255176,5,0,1,1,0,0,22,32800.0,4.4,3,1,0,1,648,5,4.0,48.0,88800.0,0.0,2,2,0,0,0.176,MA,4.5,81000,1810.0,144.0,120.0,231,360,0.0596,0.931,1099,W,143400.0,1,2,1,2733.33,548.63,856.07,0.51,0.51,0.31,0.53,46975.2,46975.2,41824.8,1404.7,16856.4,4.37,190375.2,1328.63
109168,559283,1,6,2013,REF0000,-1.2266363474166584,9,1,1,1,0,4,46,44600.0,4.4,0,4,0,0,685,10,22.3,267.6,71500.0,0.0,2,2,0,0,0.392,CA,5.7,75000,2170.0,159.0,128.0,975,24,0.135,0.0,1041,R,24300.0,5,2,0,3716.67,989.73,1160.98,0.58,0.58,0.31,0.48,34606.0,34606.0,36894.0,2150.71,25808.52,0.54,58906.0,1565.96
109169,552033,17,4,2020,REF4255,0.0622002483706534,20,1,0,0,0,2,59,30400.0,5.7,0,3,0,1,726,8,10.5,126.0,39000.0,0.0,0,0,0,0,0.319,MO,4.0,55000,1350.0,93.0,78.0,516,36,0.1143,0.0,1055,L,10900.0,0,1,0,2533.33,404.1,359.08,0.3,0.3,0.14,0.45,17706.0,17706.0,21294.0,763.18,9158.16,0.36,28606.0,1770.15
109170,580981,20,0,2020,REF6729,2.3887318131233206,7,2,1,1,0,1,55,77800.0,4.8,2,1,0,0,812,5,15.4,184.8,111700.0,0.0,1,1,0,0,0.356,IL,5.3,65000,1590.0,91.0,72.0,466,24,0.1086999999999999,0.0,1069,J,21100.0,0,1,0,6483.33,1421.33,982.15,0.37,0.37,0.15,0.83,92264.2,92264.2,19435.8,2403.48,28841.76,0.27,113364.2,4079.85
109171,636987,3,0,2017,REF0000,-1.828286854648104,9,2,0,0,1,0,40,40500.0,0.8,0,2,2,1,769,9,7.1,85.19999999999999,95300.0,0.0,1,1,0,0,0.335,IL,4.9,65000,1640.0,104.0,86.0,423,0,0.1844,0.0,1070,L,7700.0,4,3,2,3375.0,669.67,231.0,0.27,0.27,0.07,0.38,36214.0,36214.0,59086.0,900.67,10808.04,0.19,43914.0,2474.33
109172,644469,8,3,2016,REF0000,0.5301765841696275,14,1,1,1,0,2,42,50600.0,5.4,2,1,1,0,706,9,16.1,193.2,102900.0,0.0,3,3,1,0,0.429,NY,4.7,72000,1970.0,142.0,117.0,428,0,0.1886,0.0,1001,L,4100.0,4,3,2,4216.67,318.83,123.0,0.1,0.1,0.03,0.65,67193.7,67193.7,35706.3,441.83,5301.96,0.08,71293.7,3774.84
109173,582538,10,1,2018,REF0000,0.1425278233054642,12,1,1,0,0,2,58,28200.0,2.5,0,4,1,3,768,7,5.9,70.80000000000001,57800.0,0.0,3,3,0,0,0.174,MI,5.6,57000,1240.0,94.0,72.0,319,36,0.1185,0.0,1079,N,15300.0,3,3,0,2350.0,662.91,507.08,0.5,0.5,0.22,0.29,16704.2,16704.2,41095.8,1169.99,14039.88,0.54,32004.2,1180.01
109174,614874,0,0,2020,REF9407,-0.6891361941545443,10,2,1,1,0,1,33,33300.0,4.5,3,4,0,1,687,5,12.7,152.39999999999998,90100.0,0.0,4,4,0,0,0.204,TX,4.1,61000,1210.0,105.0,89.0,237,360,0.0705,0.579,1001,H,97700.0,1,2,1,2775.0,444.28,653.28,0.4,0.4,0.24,0.3,27030.0,27030.0,63070.0,1097.56,13170.72,2.93,124730.0,1677.44
109175,566743,19,6,2013,REF0000,0.1563086030520919,12,6,0,1,0,1,59,99700.0,4.3,0,1,1,2,794,15,6.4,76.80000000000001,346900.0,0.0,0,0,0,1,0.387,IL,5.3,65000,1560.0,105.0,87.0,610,12,0.1047,0.0,1071,G,21500.0,0,1,0,8308.33,2888.48,1894.89,0.58,0.58,0.23,0.42,145698.0,145698.0,201202.0,4783.37,57400.44,0.22,167198.0,3524.96
109176,601885,6,2,2020,REF0000,-0.2205588287189459,8,2,1,1,1,2,32,50800.0,6.3,3,4,1,2,713,7,4.9,58.8,143600.0,0.0,2,2,0,0,0.184,TX,4.2,61000,1450.0,97.0,78.0,975,360,0.0613,0.812,1005,M,469200.0,1,2,1,4233.0,566.39,2852.43,0.81,0.81,0.67,0.32,45808.4,45808.4,97791.6,3418.82,41025.84,9.24,515008.4,814.51
109177,561894,6,6,2011,REF0000,-0.4079408944574023,14,0,1,0,0,1,47,31900.0,14.6,0,3,2,3,677,11,11.3,135.60000000000002,22800.0,0.0,0,0,0,0,0.388,NY,5.4,72000,1780.0,136.0,111.0,843,36,0.1035,0.0,997,I,5100.0,0,1,0,2658.0,706.29,165.4,0.33,0.33,0.06,0.41,9439.2,9439.2,13360.8,871.69,10460.28,0.16,14539.2,1786.64
109178,598726,1,1,2010,REF0000,0.4266966768299249,8,2,0,1,1,1,34,22100.0,3.9,3,1,1,2,652,3,9.8,117.6,27400.0,0.0,2,2,0,0,0.201,PA,4.4,61000,1340.0,88.0,80.0,107,360,0.0841,0.748,1010,Z,188800.0,1,3,1,1842.0,113.22,1439.68,0.84,0.84,0.78,0.43,11672.4,11672.4,15727.6,1552.9,18634.8,8.54,200472.4,288.77
109179,589900,21,3,2011,REF0000,-0.7914948608629007,8,1,1,1,0,0,54,47800.0,8.1,3,1,1,3,720,11,13.7,164.39999999999998,148300.0,0.0,1,1,0,0,0.326,IL,5.3,65000,1500.0,98.0,90.0,365,360,0.0527,0.913,1069,I,127700.0,6,2,1,3983.33,316.2,706.75,0.26,0.26,0.18,0.4,58875.1,58875.1,89424.9,1022.95,12275.4,2.67,186575.1,2960.38
109180,579610,4,3,2012,REF0000,0.2484825227689467,8,3,1,0,1,0,61,40200.0,5.8,2,3,1,4,708,11,20.3,243.6,85500.0,0.0,2,2,0,0,0.446,IN,4.1,55000,1550.0,99.0,82.0,495,180,0.074,0.683,1043,X,290100.0,6,3,1,3350.0,314.7,2672.8,0.89,0.89,0.8,0.77,65664.0,65664.0,19836.0,2987.5,35850.0,7.22,355764.0,362.5
109181,583559,2,2,2015,REF6880,0.2577108642585604,8,2,0,1,0,2,52,53900.0,10.1,0,0,1,0,794,13,0.8,9.6,104600.0,0.0,4,4,0,0,0.266,WA,5.7,78000,1870.0,151.0,120.0,632,0,0.1431,0.0,1051,W,5400.0,4,1,2,4491.67,1244.49,162.0,0.31,0.31,0.04,0.53,55438.0,55438.0,49162.0,1406.49,16877.88,0.1,60838.0,3085.18
109182,601191,1,2,2012,REF1382,1.0781113673969598,4,1,0,0,1,4,23,36600.0,5.0,2,3,0,0,715,6,5.0,60.0,106900.0,0.0,3,3,0,0,0.306,MO,4.0,55000,1300.0,97.0,87.0,820,48,0.1265,0.0,1055,O,23700.0,0,2,0,3050.0,846.82,631.7,0.48,0.48,0.21,0.37,39980.6,39980.6,66919.4,1478.52,17742.24,0.65,63680.6,1571.48
109183,558250,12,3,2020,REF0000,-0.4227544468619361,8,2,1,0,0,4,25,26500.0,3.5,0,2,0,0,742,15,7.0,84.0,49200.0,0.0,2,2,0,0,0.271,TX,4.1,61000,1230.0,96.0,81.0,111,0,0.1788,0.0,997,R,9800.0,4,2,2,2208.33,369.55,294.0,0.3,0.3,0.13,0.32,15694.8,15694.8,33505.2,663.55,7962.6,0.37,25494.8,1544.78
109184,598124,14,1,2023,REF0000,1.8303261669097608,11,3,1,1,0,2,55,112600.0,0.8,0,1,1,1,779,7,7.6,91.2,173900.0,0.0,2,2,0,0,0.303,MA,3.9,81000,1840.0,150.0,119.0,409,48,0.0969,0.0,1098,M,3500.0,3,3,0,9383.33,1156.08,88.25,0.13,0.13,0.01,0.47,81037.4,81037.4,92862.6,1244.33,14931.96,0.03,84537.4,8139.0
109185,576995,22,3,2019,REF0000,1.4437691565663568,5,2,1,1,0,0,34,69500.0,4.0,1,1,0,1,727,10,1.6,19.200000000000003,78700.0,0.0,2,2,0,0,0.269,OH,4.7,56000,1250.0,85.0,68.0,791,360,0.0537,0.922,1044,Z,110800.0,6,1,1,5791.67,1167.85,620.1,0.31,0.31,0.11,0.21,16527.0,16527.0,62173.0,1787.95,21455.4,1.59,127327.0,4003.72
109186,549603,6,5,2010,REF0000,-0.8970979300010473,8,4,0,0,0,2,24,23400.0,2.4,0,3,1,0,631,4,6.0,72.0,55300.0,0.0,1,1,0,0,0.256,MA,3.9,81000,1980.0,147.0,114.0,202,360,0.09,0.767,1094,I,157000.0,6,3,1,1950.0,422.3,1263.26,0.86,0.86,0.65,0.54,30027.9,30027.9,25272.1,1685.56,20226.72,6.71,187027.9,264.44
109187,555710,0,6,2011,REF0000,0.2421728616395731,6,1,1,0,0,0,28,21900.0,7.9,0,3,0,1,594,13,10.0,120.0,12900.0,0.0,2,2,0,0,0.332,IL,5.2,65000,1520.0,105.0,90.0,292,360,0.0721,0.824,1068,V,118400.0,6,3,1,1825.0,680.91,804.49,0.81,0.81,0.44,0.74,9533.1,9533.1,3366.9,1485.4,17824.8,5.41,127933.1,339.6
109188,613966,8,4,2022,REF0000,-0.6467592297351065,8,5,0,0,0,2,39,21400.0,2.8,2,4,1,1,687,6,9.8,117.6,15200.0,0.0,2,2,1,0,0.311,NC,4.9,54000,1210.0,114.0,92.0,459,48,0.1247,0.0,1055,O,15500.0,2,3,0,1783.33,289.85,411.76,0.39,0.39,0.23,0.76,11628.0,11628.0,3572.0,701.61,8419.32,0.72,27128.0,1081.72
109189,568318,20,6,2023,REF0000,0.5351428621316464,7,2,1,1,0,1,37,49500.0,2.4,2,1,0,0,709,12,9.4,112.8,77800.0,0.0,1,1,0,0,0.328,MI,5.6,57000,1360.0,93.0,82.0,642,360,0.0738,0.643,1079,O,502800.0,1,2,1,4125.0,1042.14,3474.43,1.1,1.09,0.84,0.23,17816.2,17816.2,59983.8,4516.57,54198.84,10.16,520616.2,-391.57
109190,568368,4,6,2021,REF3957,0.2986715801153096,10,3,1,1,0,3,43,28600.0,7.6,0,2,1,2,771,11,8.7,104.4,34700.0,0.0,2,2,0,0,0.397,NY,4.9,72000,1540.0,143.0,112.0,246,12,0.0997,0.0,997,U,3500.0,0,3,0,2383.33,875.97,307.66,0.5,0.5,0.13,0.46,15962.0,15962.0,18738.0,1183.63,14203.56,0.12,19462.0,1199.7
109191,595406,20,1,2014,REF0000,0.5934959879352951,9,5,1,0,1,4,31,68400.0,4.0,0,4,1,2,648,4,5.4,64.80000000000001,159700.0,0.0,1,1,0,0,0.2,IL,4.8,65000,1550.0,97.0,84.0,941,0,0.1948,0.0,1070,K,5400.0,4,2,2,5700.0,1201.14,162.0,0.24,0.24,0.03,0.38,60686.0,60686.0,99014.0,1363.14,16357.68,0.08,66086.0,4336.86
109192,625436,10,5,2019,REF0000,-0.6003520918845843,7,1,1,1,0,4,27,26300.0,7.6,0,1,0,2,657,12,6.9,82.80000000000001,74100.0,0.0,3,3,0,0,0.247,MI,5.3,57000,1240.0,100.0,83.0,363,360,0.0699,0.587,1072,I,211400.0,6,2,1,2192.0,467.37,1405.03,0.85,0.85,0.64,0.62,46238.4,46238.4,27861.6,1872.4,22468.8,8.04,257638.4,319.27
109193,554654,10,6,2019,REF4466,0.2922570580014642,13,2,0,0,0,0,63,64900.0,2.3,0,2,1,1,850,15,14.6,175.2,49500.0,0.0,1,1,0,0,0.477,IN,3.8,55000,1450.0,99.0,80.0,210,60,0.0724,0.0,1036,O,16100.0,0,2,0,5408.33,1971.66,320.63,0.42,0.42,0.06,0.26,12820.5,12820.5,36679.5,2292.29,27507.48,0.25,28920.5,3116.04
109194,642936,22,5,2015,REF4448,0.3433223698332533,7,3,1,1,0,3,49,63300.0,2.1,0,1,1,1,747,5,16.9,202.8,175500.0,0.0,2,2,0,0,0.248,TN,4.0,53000,1450.0,101.0,82.0,970,360,0.0621,0.925,1074,K,321600.0,1,3,1,5275.0,1144.97,1971.79,0.59,0.59,0.37,0.83,145489.5,145489.5,30010.5,3116.76,37401.12,5.08,467089.5,2158.24
109195,604894,18,5,2018,REF0000,-0.1691104171487084,3,4,1,1,1,3,24,20000.0,5.9,0,4,0,1,686,13,6.0,72.0,20900.0,0.0,3,3,0,0,0.402,PA,5.1,61000,1650.0,98.0,76.0,195,360,0.0732,0.967,1011,O,171800.0,1,2,1,1667.0,622.16,1180.15,1.08,1.08,0.71,0.32,6625.3,6625.3,14274.7,1802.31,21627.72,8.59,178425.3,-135.64
109196,563178,2,2,2014,REF9041,1.4238091659441483,14,2,1,0,0,2,39,42800.0,2.2,0,1,0,0,702,7,13.6,163.2,38000.0,0.0,2,2,0,0,0.272,NY,4.8,72000,1570.0,147.0,111.0,854,0,0.1712,0.0,1005,L,6400.0,4,1,2,3567.0,579.46,192.0,0.22,0.22,0.05,0.6,22648.0,22648.0,15352.0,771.46,9257.52,0.15,29048.0,2795.21
109197,557557,5,0,2011,REF7713,-0.3478609963787832,12,2,0,1,0,3,36,54500.0,4.8,0,1,1,1,703,15,10.9,130.8,81700.0,0.0,0,0,0,0,0.322,VA,4.0,74000,1640.0,122.0,102.0,643,360,0.0744,0.777,1080,P,294400.0,1,2,1,4541.67,1354.5,2046.41,0.75,0.75,0.45,0.34,28186.5,28186.5,53513.5,3400.91,40810.92,5.4,322586.5,1140.76
109198,573983,2,3,2019,REF0000,2.3296043462460085,6,2,1,0,0,2,32,70400.0,6.4,0,2,0,1,682,5,3.8,45.6,146700.0,0.0,2,2,0,0,0.209,TN,3.4,53000,1120.0,107.0,82.0,552,0,0.1936,0.0,1072,B,16600.0,4,3,2,5866.67,1881.91,498.0,0.41,0.41,0.08,0.3,43276.5,43276.5,103423.5,2379.91,28558.92,0.24,59876.5,3486.76
109199,592720,15,4,2018,REF0000,-0.0987446174957786,6,4,1,0,0,2,32,31800.0,8.0,3,0,0,0,733,19,4.1,49.2,33400.0,0.0,3,3,0,0,0.342,PA,4.4,61000,1500.0,97.0,89.0,617,360,0.0642,0.801,1010,Z,362700.0,6,1,1,2650.0,685.56,2273.46,1.12,1.12,0.86,0.39,13092.8,13092.8,20307.2,2959.02,35508.24,11.41,375792.8,-309.02
109200,585737,8,2,2023,REF0000,0.5260773123346568,8,4,0,0,1,4,39,35100.0,8.2,2,3,0,0,710,3,12.6,151.2,86500.0,0.0,2,2,0,0,0.206,TX,4.4,61000,1370.0,106.0,83.0,860,36,0.1189,0.0,1001,B,32800.0,0,2,0,2925.0,357.21,1087.71,0.49,0.49,0.37,0.28,23874.0,23874.0,62626.0,1444.92,17339.04,0.93,56674.0,1480.08
109201,545198,7,3,2022,REF1450,-0.593432402037926,3,2,1,1,0,0,32,50900.0,7.4,3,2,1,3,730,16,5.7,68.4,122900.0,0.0,4,4,0,0,0.441,PA,4.3,61000,1680.0,88.0,75.0,672,36,0.1238,0.0,1009,W,36500.0,3,1,0,4242.0,533.66,1218.96,0.41,0.41,0.29,0.18,22367.8,22367.8,100532.2,1752.62,21031.44,0.72,58867.8,2489.05
109202,545178,7,3,2012,REF0000,0.0901930762077837,7,2,0,0,0,0,33,42700.0,7.1,3,3,0,1,678,13,1.9,22.8,93300.0,0.0,2,2,0,0,0.287,MI,5.2,57000,1430.0,92.0,71.0,644,48,0.1121,0.0,1079,R,8900.0,7,1,0,3558.0,195.34,230.93,0.12,0.12,0.06,0.12,10729.5,10729.5,82570.5,426.27,5115.24,0.21,19629.5,3132.06
109203,553496,16,0,2022,REF0000,0.9437187294483608,9,3,1,1,0,3,35,39500.0,5.6,2,2,1,2,710,14,14.3,171.60000000000002,94300.0,0.0,3,3,0,0,0.439,TX,4.5,61000,1670.0,104.0,88.0,855,0,0.1856,0.0,998,S,7400.0,4,3,2,3291.67,230.55,222.0,0.14,0.14,0.07,0.46,43000.8,43000.8,51299.2,452.55,5430.6,0.19,50400.8,2839.12
109204,620674,20,1,2023,REF1230,-0.4103581018162931,13,2,1,0,1,3,50,41400.0,3.7,0,3,1,3,747,3,16.5,198.0,85200.0,0.0,5,5,0,0,0.255,MI,5.8,57000,1380.0,84.0,72.0,711,60,0.1213,0.0,1080,B,22600.0,2,1,0,3450.0,1089.01,504.21,0.46,0.46,0.15,0.59,50438.4,50438.4,34761.6,1593.22,19118.64,0.55,73038.4,1856.78
109205,562811,5,3,2012,REF0000,-0.3111897132481432,4,2,1,0,0,4,26,51100.0,8.1,0,1,2,0,701,1,8.0,96.0,40300.0,0.0,2,2,0,0,0.252,CA,5.2,75000,1760.0,158.0,130.0,897,360,0.0605,0.565,1041,S,266600.0,6,2,1,4258.33,782.95,1606.98,0.56,0.56,0.38,0.12,4634.5,4634.5,35665.5,2389.93,28679.16,5.22,271234.5,1868.4
109206,565178,12,6,2011,REF0000,-1.7103061523417051,11,1,1,1,0,0,43,124500.0,3.9,1,1,1,1,757,10,12.2,146.39999999999998,353500.0,0.0,2,2,0,0,0.434,PA,5.0,61000,1400.0,98.0,75.0,642,48,0.0977,0.0,1014,W,30100.0,7,2,0,10375.0,2020.81,760.09,0.27,0.27,0.07,0.48,168619.5,168619.5,184880.5,2780.9,33370.8,0.24,198719.5,7594.1
109207,591334,12,2,2023,REF9033,1.076435513985445,23,2,1,0,0,3,66,28100.0,5.1,2,4,1,1,729,18,9.2,110.4,25500.0,0.0,2,2,0,0,0.461,VA,3.7,74000,1650.0,124.0,100.0,810,0,0.176,0.0,1086,U,17800.0,4,1,2,2341.67,910.75,534.0,0.62,0.62,0.23,0.32,8134.5,8134.5,17365.5,1444.75,17337.0,0.63,25934.5,896.92
109208,631498,5,6,2018,REF0000,1.2731812551531607,5,0,1,0,0,4,33,97800.0,0.0,0,4,1,0,738,7,7.2,86.4,282400.0,0.0,3,3,0,0,0.3,NY,4.9,72000,1810.0,149.0,119.0,583,360,0.0670999999999999,0.797,998,W,267200.0,6,0,1,8150.0,1733.34,1725.96,0.42,0.42,0.21,0.78,219142.4,219142.4,63257.6,3459.3,41511.6,2.73,486342.4,4690.7
109209,617268,8,1,2019,REF0000,0.5105625240113402,22,2,0,1,0,0,65,36100.0,7.2,2,4,0,1,672,13,10.4,124.8,102000.0,0.0,4,4,0,0,0.45,NY,5.0,72000,1780.0,147.0,122.0,927,0,0.1986,0.0,998,E,6400.0,4,2,2,3008.0,1055.8,192.0,0.42,0.41,0.06,0.25,25908.0,25908.0,76092.0,1247.8,14973.6,0.18,32308.0,1760.53
109210,551764,11,4,2010,REF0000,0.0764189480924347,7,0,0,1,0,1,38,57600.0,10.5,0,1,0,0,743,13,16.7,200.4,52400.0,0.0,1,1,0,0,0.371,GA,4.1,58000,1480.0,102.0,85.0,519,48,0.1135999999999999,0.0,1000,A,41200.0,7,3,0,4800.0,668.99,1072.05,0.36,0.36,0.22,0.76,40086.0,40086.0,12314.0,1741.04,20892.48,0.72,81286.0,3058.96
109211,565103,12,2,2010,REF0000,-0.4133035911336009,15,3,1,1,0,4,50,20000.0,7.8,0,3,1,2,643,5,4.4,52.8,45300.0,0.0,2,2,0,0,0.152,WA,4.7,78000,1920.0,152.0,118.0,575,0,0.1982,0.0,1047,M,11100.0,4,0,2,1666.67,442.3,333.0,0.46,0.47,0.2,0.81,36557.1,36557.1,8742.9,775.3,9303.6,0.56,47657.1,891.37
109212,607474,9,1,2022,REF0000,-0.1469576192085627,8,2,0,0,0,2,31,20000.0,6.5,3,1,0,1,781,10,2.3,27.6,25000.0,0.0,0,0,0,0,0.339,FL,5.4,55000,1300.0,117.0,97.0,691,0,0.1564,0.0,1083,X,6100.0,4,1,2,1666.67,436.04,183.0,0.37,0.37,0.11,0.31,7850.0,7850.0,17150.0,619.04,7428.48,0.3,13950.0,1047.63
109213,548952,12,5,2023,REF0000,-1.928754471237578,23,0,1,0,0,4,55,54600.0,9.8,3,1,0,0,750,15,11.6,139.2,71000.0,0.0,0,0,0,0,0.41,TX,4.0,61000,1660.0,113.0,87.0,747,360,0.0405,0.711,1005,I,144700.0,1,1,1,4550.0,1620.05,695.0,0.51,0.51,0.15,0.57,40399.0,40399.0,30601.0,2315.05,27780.6,2.65,185099.0,2234.95
109214,568627,23,3,2014,REF0000,1.1691230602390614,8,4,0,0,1,2,58,20000.0,5.5,0,3,1,3,762,10,10.9,130.8,48900.0,0.0,2,2,1,0,0.267,MA,3.9,81000,2060.0,149.0,120.0,209,360,0.0375999999999999,0.794,1097,D,339000.0,1,2,1,1666.67,473.02,1571.89,1.23,1.23,0.94,0.11,5330.1,5330.1,43569.9,2044.91,24538.92,16.95,344330.1,-378.24
109215,607086,2,0,2023,REF0000,0.8138877694575383,8,1,1,1,0,2,32,77500.0,3.3,2,0,1,4,750,12,14.0,168.0,175500.0,0.0,0,0,0,0,0.402,MD,4.4,84000,2120.0,124.0,107.0,105,36,0.1104,0.0,1084,X,18400.0,5,3,0,6458.33,1556.44,602.74,0.33,0.33,0.09,0.4,70024.5,70024.5,105475.5,2159.18,25910.16,0.24,88424.5,4299.15
109216,553209,2,0,2010,REF2026,-2.081274569495568,6,4,1,0,0,1,43,66000.0,17.1,0,0,1,2,721,14,11.9,142.8,60700.0,0.0,2,2,0,0,0.439,WA,4.9,78000,2130.0,158.0,127.0,997,36,0.1211,0.0,1050,C,21500.0,0,3,0,5500.0,848.09,715.24,0.28,0.28,0.13,0.85,51777.1,51777.1,8922.9,1563.33,18759.96,0.33,73277.1,3936.67
109217,572506,6,3,2019,REF0000,-0.0522608810191263,3,2,1,1,0,2,23,20000.0,2.5,1,2,0,0,758,9,5.0,60.0,20200.0,0.0,1,1,0,0,0.173,TX,4.7,61000,1480.0,107.0,87.0,968,36,0.0960999999999999,0.0,1004,J,1700.0,0,2,0,1666.67,178.54,54.54,0.14,0.14,0.03,0.12,2484.6,2484.6,17715.4,233.08,2796.96,0.08,4184.6,1433.59
109218,606607,9,0,2010,REF0000,-0.0417382485085207,14,3,1,0,1,1,54,55600.0,7.4,0,2,1,0,810,9,11.1,133.2,181800.0,0.0,1,1,0,0,0.246,FL,5.3,55000,1310.0,109.0,97.0,656,0,0.1794,0.0,1077,S,9300.0,4,2,2,4633.0,1290.1,279.0,0.34,0.34,0.06,0.24,43268.4,43268.4,138531.6,1569.1,18829.2,0.17,52568.4,3064.23
109219,545809,18,3,2016,REF0000,-0.2253103181499952,9,1,0,1,0,4,32,42500.0,5.4,1,2,1,3,717,2,14.0,168.0,109800.0,0.0,3,3,0,0,0.237,OH,4.7,56000,1260.0,95.0,79.0,607,36,0.1061,0.0,1043,D,22200.0,2,3,0,3541.67,475.64,722.71,0.34,0.34,0.2,0.54,59731.2,59731.2,50068.8,1198.35,14380.2,0.52,81931.2,2343.32
109220,582686,2,5,2016,REF0000,-0.1696532686165275,15,2,1,1,0,3,58,25000.0,0.6,1,1,1,3,705,21,20.6,247.2,66500.0,0.0,0,0,1,0,0.588,VA,4.0,74000,2240.0,131.0,107.0,146,48,0.0988,0.0,1085,J,3000.0,3,2,0,2083.0,670.25,75.91,0.36,0.36,0.04,0.47,31188.5,31188.5,35311.5,746.16,8953.92,0.12,34188.5,1337.17
109221,639878,14,2,2014,REF0000,-1.051522637046315,11,3,1,0,1,1,59,49300.0,4.7,0,1,0,1,750,5,13.4,160.8,130300.0,0.0,0,0,0,0,0.335,OH,5.0,56000,1320.0,82.0,66.0,382,36,0.1103,0.0,1043,S,16000.0,2,2,0,4108.33,950.25,524.05,0.36,0.36,0.13,0.26,33747.7,33747.7,96552.3,1474.3,17691.6,0.32,49747.7,2634.03
109222,601364,18,5,2021,REF0000,1.6742896749333382,7,1,1,1,0,2,42,48400.0,9.8,0,0,1,0,768,13,14.9,178.8,134100.0,0.0,1,1,0,1,0.376,NY,4.7,72000,1700.0,138.0,119.0,462,36,0.1105,0.0,997,W,1000.0,2,0,0,4033.33,775.99,32.76,0.2,0.2,0.01,0.41,54981.0,54981.0,79119.0,808.75,9705.0,0.02,55981.0,3224.58
